death_id,username,player_name,rank,cause_of_death,brute_damage,brain_damage,fire_damage,oxy_damage,tox_damage,clone_damage,stamina_damage,murder_suspect_username,murder_suspect_player_name

23996,Jimmy Catleay,jono899,Lavaland Syndicate,Crippling Brain Damage,30,200,0,0,0,0,0,,

23983,Sam Locke,sunny345,Chaplain,Crippling Brain Damage,49,200,11,108,45,0,0,alien sentinel (743),apple107

23988,Elminister Dark,fuzzybaconata,Unassigned,Crippling Brain Damage,13,200,0,0,51,0,0,alien praetorian,zombiesvsplants

23986,Jonathan Hayes,sarathos,Roboticist,Crippling Brain Damage,79,200,10,76,35,4,0,Jonathan Hayes,sarathos

23999,Moss,robloxswag911,Lifebringer,Suffocation,0,32,85,130,0,0,0,Moss,robloxswag911

23990,Cathargo. Delenda. Est.,brandonholmes,Cyborg,Blunt-Force Trauma,200,200,0,0,0,0,0,Janitor Android-628,tricksee11

23997,Bogan Reefly,ihaveterminalcancer,Chemist,Crippling Brain Damage,18,200,200,0,0,0,0,,

23994,Keith Ivanov,tricksee11,Janitor,Crippling Brain Damage,160,200,57,11,0,0,0,,

23991,Solid Snake,merrymoose,Botanist,Crippling Brain Damage,53,200,0,0,0,0,0,,

23993,Atsuka Aya,blahblah21,Medical Doctor,Crippling Brain Damage,158,200,0,48,0,0,0,Atsuka Aya,blahblah21

23981,Mace Senkrad,macessenkrad23,Assistant,Crippling Brain Damage,49,200,34,116,5,0,0,Mace Senkrad,macessenkrad23

23989,Kim Blair,nauticall,Captain,Crippling Brain Damage,147,200,0,64,0,0,0,Medical Android-958,ofkiast

23987,James Peterson,vcaltactician,"Bartender 
                Cha",Crippling Brain Damage,16,200,3,1,112,0,0,James Peterson,vcaltactician

23992,Horgan Densalda,fuzzybaconata,"Curator 
                Blood",Crippling Brain Damage,175,200,0,30,0,0,0,Mark Thompson,coroime

24018,Brogo Nogo,nogginclontith,Geneticist,Crippling Brain Damage,110,200,0,94,0,0,0,,

0,0,Brogo Nogo,nogginclontith

24003,Brogo Nogo,nogginclontith,Station Engineer,Crippling Brain Damage,115,200,0,85,0,0,0,,

24005,Steven Khunt,niggi,Botanist,Crippling Brain Damage,149,200,2,61,0,0,0,Steven Khunt,niggi

24014,Steven Khunt,niggi,Security Officer,Blunt-Force Trauma,236,200,0,4,0,0,0,,

24019,Neon's Shadow,nottheloli,Medical Doctor,Crippling Brain Damage,189,200,57,0,0,0,0,,

24001,Brogo Nogo,nogginclontith,Station Engineer,Blunt-Force Trauma,243,200,0,0,0,0,0,,

24004,Brogo Nogo,nogginclontith,Station Engineer,Crippling Brain Damage,119,200,0,96,0,0,0,,

24010,Brogo Nogo,nogginclontith,Assistant,Crippling Brain Damage,57,200,0,0,0,0,0,,

24015,Tim Evans,squatter32,Scientist,Crippling Brain Damage,100,200,0,123,0,0,0,,

24012,Steven Khunt,niggi,Detective,Crippling Brain Damage,3,200,0,197,0,0,0,,

24013,Pogo,niggi,Clown,Crippling Brain Damage,180,200,20,0,0,0,0,Brogo Nogo,nogginclontith

24006,Brogo Nogo,nogginclontith,Station Engineer,Crippling Brain Damage,195,200,0,44,0,0,0,,

24002,Brogo Nogo,nogginclontith,Station Engineer,Crippling Brain Damage,114,200,0,86,0,0,0,,

24000,Innocent Skygaze,ohagichan,Assistant,Crippling Brain Damage,0,200,0,0,0,0,0,,

24017,Macie Minnie,nogginclontith,Assistant,Blunt-Force Trauma,209,200,1,0,0,0,7,Brogo Nogo,nogginclontith

24011,Steven Khunt,niggi,Security Officer,Crippling Brain Damage,104,200,0,103,0,0,0,,

24008,Steven Khunt,niggi,Quartermaster,Crippling Brain Damage,99,200,84,46,0,0,0,,

24016,Joao Santos,nitr0del7,Assistant,Crippling Brain Damage,4,200,33,3,1,0,0,,

24009,Brogo Nogo,nogginclontith,Atmospheric Technician,Crippling Brain Damage,198,200,5,34,0,0,0,,

24024,Hannah Thomlinson,kingsdragon,Captain,Crippling Brain Damage,28,200,149,41,0,0,0,,

24025,Giovanni Woolery,ofkiast,Security Officer,Crippling Brain Damage,0,200,0,200,0,0,0,,

24022,Engineering Cyborg-164,eafchunk,Cyborg,Blunt-Force Trauma,200,200,0,0,0,0,0,Melvyn Bailey,bailex

24021,Jack Macqintyre,yellowtie,Medical Doctor,Crippling Brain Damage,46,200,93,71,0,0,0,,

24031,Walter Malone,kompot1991,Head of Personnel,Crippling Brain Damage,89,200,35,0,83,0,0,,

24023,James Peterson,vcaltactician,Bartender,Crippling Brain Damage,0,200,0,200,0,0,0,,

24029,Melvyn Bailey,bailex,Research Director,Severe Burns,0,200,250,0,0,0,0,Robs-the-graves-of-hell,bl00dasp

24033,Chelsea Crunglebungle,gothicmonkey,Geneticist,Crippling Brain Damage,0,200,0,0,96,104,0,,

24036,Cayden Coates,crimsonpalisade,Assistant,Crippling Brain Damage,0,200,0,122,82,0,0,Tyrael Rolland,eins

24032,Chelsea Crunglebungle,gothicmonkey,Geneticist,Severe Burns,20,200,214,1,0,0,0,,

24030,Horgan Densalda,fuzzybaconata,Curator,Blunt-Force Trauma,227,0,0,2,0,0,0,Robs-the-graves-of-hell,bl00dasp

24035,Todd Howard,niggi,Botanist,Blunt-Force Trauma,220,200,0,0,0,0,50,Robs-the-graves-of-hell,bl00dasp

24034,Brogo Nogo,nogginclontith,Chemist,Blunt-Force Trauma,218,20,0,5,0,0,0,Ken Stough,mistersuddendeath

24020,Melvyn Bailey,bailex,Shaft Miner,Crippling Brain Damage,85,200,41,88,0,0,0,,

Ken Stough,mistersuddendeath

24039,Tyrael Rolland,eins,Chemist,Crippling Brain Damage,30,200,25,123,0,0,0,,

24026,Brogo Nogo,nogginclontith,Detective,Blunt-Force Trauma,251,200,2,0,0,0,0,,

24037,Aleksandr Petrov,instagram,Bartender,Crippling Brain Damage,64,200,0,0,0,0,0,,

24028,Apple Boyer,dingodongler,Botanist,Crippling Brain Damage,173,200,60,3,0,0,0,,

,

24040,Bree Makovec,prodigy282,Roboticist,Crippling Brain Damage,135,200,100,0,0,0,0,,

24055,Kiara Leach,nus127,Shaft Miner,Blunt-Force Trauma,238,200,0,0,0,0,0,Kiara Leach,nus127

24048,Melvyn Bailey,bailex,Shaft Miner,Crippling Brain Damage,103,200,0,98,0,0,0,Melvyn Bailey,bailex

24046,The Batter,squatter32,Mime,Crippling Brain Damage,148,200,0,58,4,0,0,Melvyn Bailey,bailex

24044,Bruce Chunder,theorphanesnatcher,Atmospheric Technician,Crippling Brain Damage,172,200,48,3,0,0,0,Kim Blair,nauticall

24050,Oscar Woodworth,brandonholmes,Head of Security,Crippling Brain Damage,170,200,62,5,0,0,0,,

24056,Mr. P,goldair12,Station Engineer,Crippling Brain Damage,51,200,103,11,0,60,0,,

24052,Neon's Shadow,nottheloli,Chaplain,Crippling Brain Damage,121,200,115,0,0,0,0,,

24043,Brogo Nogo,nogginclontith,Chemist,Blunt-Force Trauma,134,5,36,28,30,0,0,Apple Boyer,dingodongler

24053,Martin Bryant,caktusjack,Curator,Crippling Brain Damage,160,200,0,53,0,0,0,Jack Olsen,coolsurf6

24054,Mr. P,goldair12,Station Engineer,Crippling Brain Damage,0,200,0,0,2,0,0,Mr. P,goldair12

24047,Kim Blair,nauticall,Chief Engineer,Blunt-Force Trauma,206,200,10,2,0,0,0,Melvyn Bailey,bailex

24049,Venus,squatter32,Lifebringer,Blunt-Force Trauma,251,200,0,0,0,0,0,,

24045,Steel Splinter,silverdethuggles,"Space Ninja 
                Spac",Crippling Brain Damage,63,200,91,0,0,0,100,Jeb Hutton,wondercaz

24041,Chris Bacon,mulebot,Security Officer,Crippling Brain Damage,40,200,121,61,0,0,0,Steel Splinter,silverdethuggles

24059,Jaxon Bowchiew,thecraicdealer,Virologist,Blunt-Force Trauma,145,10,24,56,0,0,0,Jaxon Bowchiew,thecraicdealer

24042,Javier Pritchard,roberthorn,Medical Doctor,Crippling Brain Damage,97,200,0,104,0,0,0,Melvyn Bailey,bailex

24051,Laugh At My Low Self Esteem,thecraicdealer,Clown,Blunt-Force Trauma,255,200,0,0,0,0,0,Laugh At My Low Self Esteem,thecraicdealer

24058,Tyrael Rolland,eins,Chemist,Severe Burns,0,5,239,6,1,0,0,,

24057,Ahmed Fatallah,ohagichan,Cook,Crippling Brain Damage,13,200,10,183,0,0,0,Ahmed Fatallah,ohagichan

24074,L. Lane,crystalsparkle,Bartender,Crippling Brain Damage,0,200,0,200,0,0,0,L. Lane,crystalsparkle

24069,Brogo Nogo,nogginclontith,Chemist,Crippling Brain Damage,100,200,14,0,105,0,1,,

24067,Brogo Nogo,nogginclontith,Chemist,Crippling Brain Damage,0,200,0,1,200,0,0,,

24063,Aquires-The-Boxes,squatter32,Quartermaster,Crippling Brain Damage,0,200,200,0,0,0,0,Aquires-The-Boxes,squatter32

24060,Mr White,lonetsukasa,Mime,Crippling Brain Damage,0,200,0,155,45,0,0,Mujahadeen Rhinehart,misogi

24077,Chelsea Crunglebungle,gothicmonkey,Assistant,Blunt-Force Trauma,210,200,7,1,0,0,0,Chelsea Crunglebungle,gothicmonkey

24062,Lee Quire,malakool,Head of Security,Crippling Brain Damage,115,200,0,107,0,0,0,Lee Quire,malakool

24073,Jack Burton,lastvalheru,Security Officer,Crippling Brain Damage,126,200,0,9,90,0,0,,

24071,Horgan Densalda,fuzzybaconata,Curator,Crippling Brain Damage,73,200,21,119,0,0,0,,

24061,Ahmed Fatallah,ohagichan,Cook,Crippling Brain Damage,6,200,9,186,0,0,0,,

24076,Anthony Woodworth,lastvalheru,Lavaland Syndicate,Severe Burns,37,200,202,2,0,0,0,,

24072,Jack Burton,lastvalheru,Shaft Miner,Severe Burns,0,3,234,6,0,0,0,Jack Burton,lastvalheru

24078,Alison Basinger,horridge,Scientist,Crippling Brain Damage,40,200,30,130,0,0,0,,

24075,Susan Miller,malakool,Chief Medical Officer,Crippling Brain Damage,10,200,4,8,180,0,0,Susan Miller,malakool

24066,Brogo Nogo,nogginclontith,Captain,Crippling Brain Damage,0,200,0,3,200,0,0,,

24065,Bogan Reefly,ihaveterminalcancer,Chemist,Crippling Brain Damage,28,200,152,50,0,0,0,,

24070,Mark Leech,brsingr219,Shaft Miner,Blunt-Force Trauma,233,200,0,12,0,0,0,Mark Leech,brsingr219

24079,Ethan Green,squatter32,Cyborg,Crippling Brain Damage,0,200,0,200,0,0,0,,

24068,Mark Leech,brsingr219,Station Engineer,Crippling Brain Damage,0,200,0,1,200,0,0,Mark Leech,brsingr219

24091,Johnny Henewe,monnselli,Station Engineer,Severe Burns,102,2,123,1,0,0,0,Johnny Henewe,monnselli

24087,Brycen Coates,goldair12,Lavaland Syndicate,Crippling Brain Damage,199,200,0,5,0,0,0,Robs-the-graves-of-hell,bl00dasp

24088,John Hiker,crevette,Assistant,Crippling Brain Damage,30,200,0,0,0,0,0,,

24097,Chris Bacon,mulebot,Security Officer,Crippling Brain Damage,0,200,0,200,0,0,0,Chris Bacon,mulebot

24089,Martin Bryant,caktusjack,Janitor,Blunt-Force Trauma,211,200,1,9,0,0,0,,

24099,Stalker Scorpion,sunny345,"Space Ninja 
                Spac",Crippling Brain Damage,70,200,0,0,0,0,0,Robs-the-graves-of-hell,bl00dasp

24092,Porter Eggbert,page19,Assistant,Crippling Brain Damage,0,200,0,0,0,0,0,Cole Mosser,bill545

24081,Chelsea Crunglebungle,gothicmonkey,Cook,Blunt-Force Trauma,216,200,2,1,0,0,0,Melvyn Bailey,bailex

24085,Johnny Henewe,monnselli,Station Engineer,Severe Burns,0,100,207,8,20,0,0,,

24080,If A Tree Falls,frogeatingpizza,Mime,Blunt-Force Trauma,200,34,0,0,0,0,0,Neon's Shadow,nottheloli

24095,Lee Quire,malakool,Captain,Blunt-Force Trauma,200,200,18,1,0,0,0,Stalker Scorpion,sunny345

24098,Keith Ivanov,tricksee11,Assistant,Severe Burns,84,27,120,17,0,0,0,Neon's Shadow,nottheloli

24084,La-Chalaree,goldair12,Ash Walker,Crippling Brain Damage,187,200,70,0,0,0,0,Robs-the-graves-of-hell,bl00dasp

24086,Trudy Mara,ofkiast,Chemist,Crippling Brain Damage,30,200,0,0,0,0,0,Heratio Blowtorch,hobofella

24094,Michael Osterweis,brotherjerry,Virologist,Blunt-Force Trauma,145,34,0,64,0,0,0,Neon's Shadow,nottheloli

24090,Melvyn Bailey,bailex,Roboticist,Crippling Brain Damage,147,200,0,60,0,0,171,Gregg Preggo,sockmuppet

24083,Mr. P,goldair12,Geneticist,Poisoning,0,71,0,63,137,0,0,Mr. P,goldair12

24082,Curtis Simpson,lugi23,Assistant,Blunt-Force Trauma,200,200,0,0,0,0,0,,

24093,Beckett Zaun,openrtg,Lavaland Syndicate,Blunt-Force Trauma,235,200,0,0,0,0,0,Robs-the-graves-of-hell,bl00dasp

24096,Keith Ivanov,tricksee11,Assistant,Blunt-Force Trauma,217,76,50,0,0,0,0,,

24112,Jack Olsen,coolsurf6,Medical Doctor,Crippling Brain Damage,0,200,1,0,200,0,0,,

24111,Dooka-Beekus,turkey91,Ash Walker,Crippling Brain Damage,114,200,16,89,0,0,0,Bingo,jarrod13

24110,Long Dan,caktusjack,Bartender,Suffocation,82,20,13,121,0,0,0,Long Dan,caktusjack

24106,Chirurgeon-Chimatei,apple107,Ash Walker,Crippling Brain Damage,169,200,58,0,0,0,0,,

24107,Karl Dwyane,zombiesvsplants,Research Director,Crippling Brain Damage,0,200,0,59,0,141,0,,

24109,Anozz-Kajul,goldair12,Ash Walker,Crippling Brain Damage,187,200,56,0,0,0,0,,

24108,Mr. P,goldair12,Shaft Miner,Crippling Brain Damage,0,200,0,200,0,0,0,Nuralg-Sudie,mick1299

24104,Casey Mothwards,mick1299,Shaft Miner,Blunt-Force Trauma,248,200,0,2,0,0,0,Casey Mothwards,mick1299

24105,Karl Dwyane,zombiesvsplants,Research Director,Crippling Brain Damage,51,200,184,3,2,0,0,,

24119,Cayden Coates,crimsonpalisade,Virologist,Crippling Brain Damage,0,200,0,0,0,0,0,Cayden Coates,crimsonpalisade

24118,Cayden Coates,crimsonpalisade,Virologist,Suffocation,4,42,4,187,6,0,21,Cayden Coates,crimsonpalisade

24116,Bingo,jarrod13,Clown,Crippling Brain Damage,0,200,0,197,3,0,0,Bingo,jarrod13

24113,Johnny Henewe,monnselli,Station Engineer,Crippling Brain Damage,0,200,90,14,112,0,0,,

24117,David Andre,raptorblackz,Cook,Crippling Brain Damage,1,200,0,43,156,0,0,,

24114,Cayden Coates,crimsonpalisade,Virologist,Severe Burns,8,200,224,2,5,0,0,,

24115,Bogan Reefly,eins,Chemist,Severe Burns,0,200,228,4,6,0,0,Bogan Reefly,eins

24124,Hedgerow Harry,crimsonpalisade,Clown,Crippling Brain Damage,0,200,111,95,0,0,0,Hedgerow Harry,crimsonpalisade

24122,Johnny Henewe,monnselli,Chief Engineer,Crippling Brain Damage,0,200,0,200,0,0,0,,

24123,Cayden Coates,crimsonpalisade,Shaft Miner,Blunt-Force Trauma,207,200,24,14,0,0,0,,

24125,Mark Leech,brsingr219,Roboticist,Crippling Brain Damage,135,200,105,0,0,0,0,Mark Leech,brsingr219

24126,Mark Leech,brsingr219,Roboticist,Crippling Brain Damage,15,200,0,0,0,0,0,Mark Leech,brsingr219

24121,Hedgerow Harry,crimsonpalisade,Clown,Poisoning,35,16,0,9,162,0,0,Hedgerow Harry,crimsonpalisade

24132,Ethan Green,squatter32,Assistant,Crippling Brain Damage,12,200,101,91,0,0,0,Ethan Green,squatter32

24127,Mark Leech,brsingr219,Security Officer,Crippling Brain Damage,85,200,26,108,0,0,0,,

24128,Horst Wessel,horstwessel,Chemist,Severe Burns,12,200,218,7,2,0,0,,

24120,Johnny Henewe,monnselli,Station Engineer,Crippling Brain Damage,18,200,6,0,9,0,0,,

24130,Cassandra Bynum,sychtal,Cook,Poisoning,15,7,14,22,156,0,0,,

24131,Cassandra Bynum,sychtal,Lawyer,Crippling Brain Damage,48,200,200,13,0,0,0,,

24129,Beau Russell,commandervert,Janitor,Crippling Brain Damage,57,200,20,0,0,0,0,,

24135,Mark Thompson,coroime,Shaft Miner,Crippling Brain Damage,64,200,20,128,0,0,0,,

24137,Bungo,sermagma,Scientist,Blunt-Force Trauma,200,36,0,0,0,0,0,Jack Olsen,coolsurf6

24133,skeleton,squatter32,Skeleton,Crippling Brain Damage,131,200,57,53,0,0,0,,

24138,Jack Olsen,coolsurf6,Medical Doctor,Crippling Brain Damage,108,200,79,36,4,0,0,Jack Olsen,coolsurf6

24139,Mr. P,goldair12,Cargo Technician,Blunt-Force Trauma,217,200,0,21,5,0,0,Mr. P,goldair12

24136,Bungo,sermagma,Scientist,Blunt-Force Trauma,200,200,0,0,0,0,0,,

24134,Mark Thompson,coroime,Shaft Miner,Crippling Brain Damage,0,200,0,200,0,0,0,,

24142,Judah Millhouse,ohagichan,Cargo Technician,Crippling Brain Damage,164,200,0,0,0,0,0,,

24149,Antarctica Libraria,tapiocasquid,Chaplain,Crippling Brain Damage,30,200,0,173,2,0,0,Antarctica Libraria,tapiocasquid

24152,Brogo Nogo,nogginclontith,"Chemist 
                Blood",Blunt-Force Trauma,214,4,0,2,0,0,0,Long Dan,caktusjack

24144,Sprinkles,horridge,Clown,Suffocation,93,6,0,97,11,0,0,Jack Olsen,coolsurf6

24140,Johnny Henewe,monnselli,Station Engineer,Blunt-Force Trauma,239,200,0,2,3,0,0,Heratio Blowtorch,hobofella

24145,Horgan Densalda,fuzzybaconata,Chemist,Crippling Brain Damage,85,200,0,79,39,0,0,Kenshiro,mistersuddendeath

24141,Silver Seven,tapiocasquid,"Space Ninja 
                Spac",Crippling Brain Damage,109,200,0,0,0,0,0,Bongo Boi,sychtal

24147,Trudy Mara,ofkiast,Roboticist,Crippling Brain Damage,94,200,0,120,0,0,0,,

24148,Chelsea Crunglebungle,gothicmonkey,Bartender,Crippling Brain Damage,24,200,180,3,0,0,0,Pantomime,theorphanesnatcher

24143,Heratio Blowtorch,hobofella,Assistant,Crippling Brain Damage,155,200,50,9,16,0,0,,

24146,Jaydn Ororke,jaydno,Virologist,Suffocation,69,5,0,131,0,0,0,Pantomime,theorphanesnatcher

24150,Chris Bacon,mulebot,Curator,Blunt-Force Trauma,136,31,9,60,2,0,0,Long Dan,caktusjack

24151,Trudy Mara,ofkiast,Roboticist,Crippling Brain Damage,25,200,0,177,0,0,0,,

24161,Horst Wessel,horstwessel,Scientist,Crippling Brain Damage,137,200,95,0,1,0,0,Horst Wessel,horstwessel

24158,Keaton Zeal,ohagichan,Security Officer,Crippling Brain Damage,47,200,0,66,87,0,0,Keaton Zeal,ohagichan

24159,David Andre,raptorblackz,Cook,Crippling Brain Damage,135,200,0,2,88,0,0,,

24155,Sprout,jaydno,Lifebringer,Crippling Brain Damage,5,200,167,42,14,0,0,Sprout,jaydno

24154,Pantomime,theorphanesnatcher,"Mime 
                Blood",Crippling Brain Damage,95,200,0,126,0,0,0,Jack Olsen,coolsurf6

24157,Aleksandr Petrov,instagram,Security Officer,Crippling Brain Damage,0,200,9,84,110,0,0,,

24153,Chris Bacon,mulebot,Curator,Suffocation,38,68,0,166,0,0,0,Renault Sieger,rahkaan

24164,Horst Wessel,horstwessel,Scientist,Crippling Brain Damage,121,200,0,52,0,48,0,,

24169,Behe Moth,robloxswag911,Medical Doctor,Blunt-Force Trauma,214,200,0,0,0,0,0,Aleksandr Petrov,instagram

24167,Kenshiro,mistersuddendeath,Botanist,Blunt-Force Trauma,148,1,0,78,0,0,0,Kenshiro,mistersuddendeath

24163,Heratio Blowtorch,hobofella,"Assistant 
                Blood",Crippling Brain Damage,0,200,0,0,1,0,0,Horst Wessel,horstwessel

24160,Jacob Mitchell,darthchaos01,Assistant,Crippling Brain Damage,34,200,196,1,8,0,0,Jacob Mitchell,darthchaos01

24165,Brogo Nogo,nogginclontith,"Chemist 
                Blood",Crippling Brain Damage,0,200,0,74,0,126,0,,

24166,Cassandra Bynum,sychtal,Chief Engineer,Crippling Brain Damage,155,200,0,72,0,0,0,,

24162,Alejandra Houser,jaydno,Beach Bum,Severe Burns,0,200,235,5,0,0,0,,

24168,Jocelyn Curry,coroime,Ancient Crew,Crippling Brain Damage,130,200,2,96,0,0,0,,

24170,Keaton Zeal,ohagichan,Security Officer,Crippling Brain Damage,1,200,0,0,0,60,0,,

24172,Alexis Bicknell,mick1299,Assistant,Blunt-Force Trauma,200,200,0,0,0,0,0,,

24171,Tyrone Chud,bigoof,Janitor,Suffocation,83,119,0,130,0,0,0,,

24173,Belle Delphine,caktusjack,Janitor,Crippling Brain Damage,15,200,0,185,0,0,0,Belle Delphine,caktusjack

24180,Cayden Coates,crimsonpalisade,Virologist,Crippling Brain Damage,20,200,19,4,164,0,0,,

,

24174,Renault Sieger,rahkaan,Atmospheric Technician,Crippling Brain Damage,48,200,185,2,3,0,0,,

24176,Brogo Nogo,nogginclontith,Chemist,Blunt-Force Trauma,175,35,0,2,38,0,0,Neon's Shadow,nottheloli

24175,Hank Frank,hobofella,Station Engineer,Crippling Brain Damage,185,200,0,0,55,0,0,Hank Frank,hobofella

24179,Cayden Coates,crimsonpalisade,Roboticist,Crippling Brain Damage,94,200,0,113,0,0,0,,

24184,Bungo,sermagma,Scientist,Crippling Brain Damage,0,200,0,0,0,0,0,,

24186,Mr. P,goldair12,Shaft Miner,Blunt-Force Trauma,212,200,28,2,0,0,0,,

24181,Cayden Coates,crimsonpalisade,Virologist,Crippling Brain Damage,0,200,0,87,0,113,0,,

24185,Tye Wolff,yidslasher1488,Medical Doctor,Severe Burns,0,200,227,9,0,0,0,,

24191,Hank Frank,hobofella,Assistant,Crippling Brain Damage,176,200,0,5,32,0,0,Melvyn Bailey,bailex

24183,Horst Wessel,horstwessel,Chemist,Blunt-Force Trauma,200,200,2,0,18,0,0,Brogo Nogo,nogginclontith

24187,Zesty Lemon,frogeatingpizza,Shaft Miner,Severe Burns,0,200,230,4,0,0,0,Brogo Nogo,nogginclontith

24189,Brogo Nogo,nogginclontith,Atmospheric Technician,Crippling Brain Damage,134,200,0,66,0,0,0,Melvyn Bailey,bailex

24190,Andrew Wilson,nogginclontith,Station Engineer,Blunt-Force Trauma,205,200,0,9,0,0,0,Melvyn Bailey,bailex

24188,Todd Howard,niggi,Botanist,Blunt-Force Trauma,232,200,0,2,0,0,0,Brogo Nogo,nogginclontith

24182,Horst Wessel,horstwessel,Chemist,Crippling Brain Damage,48,200,116,60,0,0,0,Horst Wessel,horstwessel

24193,Andrew Wilson,nogginclontith,Station Engineer,Crippling Brain Damage,56,200,165,7,0,0,0,,

24192,Melvyn Bailey,bailex,Detective,Crippling Brain Damage,40,200,64,110,0,0,0,Andrew Wilson,nogginclontith

24200,Sandy Wedge,sockmuppet,Assistant,Severe Burns,0,200,230,0,0,0,0,,

24198,Meenus-Dar,swaghettiyolognaise,Ash Walker,Blunt-Force Trauma,213,200,1,0,0,0,0,,

24195,Heratio Blowtorch,hobofella,Station Engineer,Crippling Brain Damage,190,200,0,18,0,0,0,,

24199,John Mcigan,pussypol,Geneticist,Severe Burns,2,200,218,5,12,0,0,John Mcigan,pussypol

24197,Albert Pennington,achillieswolf,Medical Doctor,Crippling Brain Damage,135,200,39,47,0,0,0,Belle Delphine,caktusjack

24194,Kenshiro,mistersuddendeath,Botanist,Crippling Brain Damage,130,200,0,0,90,0,0,Melninium,bailex

24196,Mackenzie Bonk Enterprises,fuzzybaconata,"Lone Operative 
                Lone Op",Crippling Brain Damage,23,200,0,0,0,0,8,Andrew Wilson,nogginclontith

24207,Horst Wessel,horstwessel,Scientist,Crippling Brain Damage,6,200,0,194,0,0,0,,

24212,Shiggy Diggy,sockmuppet,"Bartender 
                Blood",Blunt-Force Trauma,112,15,0,95,0,0,0,Andrew Wilson,nogginclontith

24208,Heratio Blowtorch,hobofella,Assistant,Crippling Brain Damage,0,200,112,94,0,0,0,,

24211,Oscar Woodworth,brandonholmes,Security Officer,Crippling Brain Damage,144,200,48,17,4,0,0,Robs-the-graves-of-hell,bl00dasp

24214,Cathargo. Delenda. Est.,brandonholmes,Cyborg,Blunt-Force Trauma,200,200,0,0,0,0,0,Robs-the-graves-of-hell,bl00dasp

24205,Horst Wessel,horstwessel,Scientist,Crippling Brain Damage,130,200,86,6,0,0,35,Alison Basinger,horridge

24216,Brendan Pearce,jet380,Cook,Crippling Brain Damage,8,200,0,192,0,0,0,,

24215,Andrew Wilson,nogginclontith,Botanist,Blunt-Force Trauma,200,6,0,15,0,0,0,Robs-the-graves-of-hell,bl00dasp

24210,Long Dan,caktusjack,Head of Personnel,Blunt-Force Trauma,150,15,47,10,4,0,0,Robs-the-graves-of-hell,bl00dasp

24209,Mr. P,goldair12,Shaft Miner,Crippling Brain Damage,121,200,75,28,9,0,0,,

24206,Kiara Leach,nus127,Shaft Miner,Crippling Brain Damage,117,200,36,1,79,0,3,Robs-the-graves-of-hell,bl00dasp

24201,Trudy Mara,ofkiast,Botanist,Crippling Brain Damage,8,200,0,22,173,0,0,,

24203,Everett Gregory,bravonight,Janitor,Blunt-Force Trauma,200,200,0,0,0,0,0,Everett Gregory,bravonight

24202,John Mcigan,pussypol,Geneticist,Crippling Brain Damage,98,200,117,0,21,0,0,,

24204,Everett Gregory,bravonight,Janitor,Blunt-Force Trauma,232,24,0,0,0,0,0,Gary Grayson,trickydiagram

24213,Todd Howard,niggi,Cook,Crippling Brain Damage,0,200,2,199,0,0,0,,

24217,Robs-the-graves-of-hell,bl00dasp,Shaft Miner,Crippling Brain Damage,22,200,2,0,2,0,0,Neon's Shadow,nottheloli

24218,Alison Basinger,horridge,Security Officer,Crippling Brain Damage,80,200,147,8,4,0,0,,

24220,Long Dan,caktusjack,Head of Personnel,Crippling Brain Damage,76,200,24,114,0,0,0,,

24219,Neon's Shadow,nottheloli,Chaplain,Crippling Brain Damage,128,200,110,0,0,0,0,Sam Locke,sunny345

24222,Sam Locke,sunny345,Medical Doctor,Crippling Brain Damage,0,200,0,200,0,0,0,,

24236,Beau Russell,commandervert,Roboticist,Blunt-Force Trauma,212,200,0,3,0,0,198,Gulgman Highlands,gulgman

24223,Karl Dwyane,zombiesvsplants,Research Director,Crippling Brain Damage,0,200,0,200,0,0,0,,

24224,Sprinkles,horridge,Clown,Blunt-Force Trauma,190,4,0,35,0,0,0,HI-BORG,captainaidan

24221,Fermi Para Dox,fermijones,Chief Medical Officer,Crippling Brain Damage,150,200,0,53,0,0,0,Neon's Shadow,nottheloli

24228,Edwin Sloan,skitzsasr,Geneticist,Crippling Brain Damage,148,200,81,0,46,0,0,,

24229,Cayden Coates,crimsonpalisade,Scientist,Crippling Brain Damage,0,200,0,0,0,0,0,,

24235,Gulgman Highlands,gulgman,Lawyer,Crippling Brain Damage,191,200,3,11,5,0,0,Archie Baum,mailorder

24232,Horst Wessel,horstwessel,Chemist,Crippling Brain Damage,173,200,6,35,10,0,0,Gulgman Highlands,gulgman

24225,Andrew Wilson,nogginclontith,Quartermaster,Crippling Brain Damage,136,200,84,5,0,0,0,Horst Wessel,horstwessel

24234,Archie Baum,mailorder,Scientist,Crippling Brain Damage,82,200,0,101,18,0,0,Horst Wessel,horstwessel

24227,Neon's Shadow,nottheloli,Chaplain,Crippling Brain Damage,49,200,191,0,0,0,0,,

24226,Horst Wessel,horstwessel,Chemist,Crippling Brain Damage,36,200,197,3,4,0,0,,

